time,signal
18920,168.541
18930,167.83
18940,167.944
18950,168.284
18960,167.96
18970,168.145
18980,168.533
18990,168.723
19000,169.038
19010,168.725
19020,168.664
19030,168.056
19040,168.215
19050,168.565
19060,168.311
19070,168.474
19080,168.368
19090,168.151
19100,168.683
19110,167.908
19120,168.234
19130,168.892
19140,168.41
19150,169.005
19160,169.167
19170,168.385
19180,168.537
19190,168.344
19200,168.386
19210,168.084
19220,168.255
19230,168.317
19240,168.678
19250,168.235
19260,168.544
19270,168.165
19280,168.679
19290,168.2
19300,168.502
19310,168.559
19320,168.55
19330,168.402
19340,168.359
19350,168.21
19360,168.565
19370,168.605
19380,167.81
19390,168.288
19400,168.457
19410,168.464
19420,168.432
19430,168.316
19440,168.201
19450,168.329
19460,167.638
19470,168.278
19480,168.826
19490,168.237
19500,168.244
19510,168.163
19520,168.29
19530,167.714
19540,168.266
19550,167.873
19560,168.33
19570,168.703
19580,167.917
19590,168.222
19600,167.401
19610,168.242
19620,167.652
19630,167.715
19640,167.526
19650,168.472
19660,167.568
19670,168.23
19680,167.995
19690,168.104
19700,168.479
19710,168.404
19720,167.994
19730,168.106
19740,167.487
19750,168.798
19760,167.893
19770,168.108
19780,167.922
19790,167.629
19800,168.101
19810,168.201
19820,167.829
19830,168.283
19840,167.658
19850,168.507
19860,168.593
19870,167.719
19880,168.254
19890,168.466
19900,168.789
19910,168.344
19920,168.071
19930,167.975
19940,168.106
19950,168.493
19960,168.7
19970,168.5
19980,168.058
19990,168.279
20000,167.954
20010,168.101
20020,168.048
20030,167.884
20040,168.477
20050,167.948
20060,168.084
20070,168.546
20080,167.768
20090,167.678
20100,168.05
20110,167.935
20120,167.956
20130,168.762
20140,167.564
20150,167.732
20160,167.958
20170,168.34
20180,167.557
20190,168.021
20200,168.046
20210,168.259
20220,168.092
20230,168.375
20240,168.011
20250,168.063
20260,168.32
20270,167.919
20280,168.14
20290,168.077
20300,168.093
20310,168.5
20320,168.014
20330,168.395
20340,168.015
20350,168.017
20360,168.406
20370,167.741
20380,168.302
20390,167.807
20400,167.911
20410,168.781
20420,168.45
20430,167.741
20440,167.582
20450,169.459
20460,167.698
20470,168.371
20480,168.562
20490,168.528
20500,168.209
20510,167.895
20520,168.476
20530,168.55
20540,168.39
20550,168.595
20560,168.267
20570,168.249
20580,168.936
20590,169.265
20600,168.599
20610,168.608
20620,168.629
20630,168.245
20640,168.629
20650,168.836
20660,168.805
20670,168.857
20680,168.827
20690,167.638
20700,168.309
20710,168.272
20720,168.309
20730,169.045
20740,168.545
20750,168.836
20760,168.8
20770,169.331
20780,169.374
20790,169.231
20800,170.332
20810,170.481
20820,171.071
20830,171.733
20840,172.491
20850,173.423
20860,174.589
20870,175.425
20880,176.241
20890,177.07
20900,178.249
20910,178.329
20920,179.486
20930,179.719
20940,179.901
20950,180.573
20960,180.689
20970,180.665
20980,180.682
20990,180.229
21000,180.805
21010,179.887
21020,179.525
21030,179.223
21040,178.912
21050,178.644
21060,178.157
21070,177.228
21080,177.371
21090,176.908
21100,176.206
21110,176.069
21120,176.462
21130,175.805
21140,175.754
21150,174.894
21160,175.122
21170,174.797
21180,174.796
21190,174.24
21200,174.739
21210,174.171
21220,174.258
21230,173.509
21240,173.289
21250,173.874
21260,173.427
21270,173.389
21280,172.906
21290,172.738
21300,172.87
21310,172.418
21320,172.547
21330,172.236
21340,171.771
21350,171.654
21360,171.823
21370,171.4
21380,171.458
21390,171.103
21400,171.329
21410,170.5
21420,170.15
21430,170.844
21440,170.376
21450,170.08
21460,170.196
21470,170.017
21480,169.66
21490,169.524
21500,169.062
21510,169.017
21520,169.194
21530,168.958
21540,168.571
21550,169.401
21560,168.298
21570,168.484
21580,168.123
21590,167.814
21600,167.964
21610,168.218
21620,167.656
21630,167.284
21640,167.404
21650,167.293
21660,167.324
21670,167.132
21680,166.26
21690,166.253
21700,166.885
21710,166.549
21720,166.789
21730,167.068
21740,166.6
21750,166.336
21760,166.258
21770,165.694
21780,166.004
21790,165.737
21800,166.005
21810,165.371
21820,165.96
21830,165.759
21840,165.154
21850,165.34
21860,165.235
21870,165.182
21880,165.244
21890,164.758
21900,164.431
21910,164.855
21920,164.719
21930,164.572
21940,164.833
21950,164.488
21960,163.994
21970,164.28
21980,163.741
21990,164.206
22000,163.839
22010,164.103
22020,164.03
22030,163.725
22040,163.874
22050,163.272
22060,164.042
22070,163.716
22080,163.74
22090,163.047
22100,163.961
22110,163.472
22120,163.556
22130,163.423
22140,162.84
22150,162.603
22160,163.725
22170,163.023
22180,163.008
22190,163.058
22200,163.132
22210,162.773
22220,162.954
22230,162.635
22240,162.768
22250,162.548
22260,162.478
22270,162.113
22280,162.186
22290,162.314
22300,161.715
22310,161.746
22320,162.413
22330,161.417
22340,161.919
22350,162.118
22360,161.907
22370,161.392
22380,162.134
22390,161.303
22400,161.702
22410,161.36
22420,161.27
22430,161.399
22440,161.225
22450,161.286
22460,160.933
22470,161.325
22480,161.002
22490,160.982
22500,160.825
22510,160.257
22520,161.117
22530,161.437
22540,160.895
22550,160.61
22560,160.28
22570,160.678
22580,160.145
22590,160.482
22600,160.726
22610,160.634
22620,159.944
22630,160.564
22640,160.309
22650,160.746
22660,159.579
22670,160.077
22680,160.166
22690,160.422
22700,160.109
22710,160.751
22720,159.625
22730,159.852
22740,160.058
22750,160.352
22760,159.092
22770,159.983
22780,159.169
22790,159.823
22800,159.802
22810,159.875
22820,159.857
22830,159.427
22840,159.622
22850,159.604
22860,159.099
22870,159.266
22880,159.346
22890,159.458
22900,159.44
22910,159.529
22920,159.499
22930,159.418
22940,159.631
22950,159.096
22960,159.134
22970,158.881
22980,159.28
22990,159.338
23000,159.686
23010,159.165
23020,159.211
23030,159.195
23040,159.252
23050,158.818
23060,158.714
23070,159.177
23080,159.734
23090,159.603
23100,159.049
23110,159.002
23120,158.685
23130,159.032
23140,159.392
23150,158.94
23160,159.138
23170,158.733
23180,158.95
23190,158.773
23200,158.875
23210,158.605
23220,159.242
23230,159.376
23240,159.9
23250,158.755
23260,158.332
23270,158.548
23280,158.249
23290,158.741
23300,158.944
23310,159.286
23320,159.007
23330,158.824
23340,158.611
23350,159.068
23360,159.191
23370,158.788
23380,158.537
23390,158.286
23400,158.354
23410,159.221
23420,158.255
23430,158.446
23440,157.857
23450,158.278
23460,158.219
23470,157.918
23480,158.218
23490,158.645
23500,158.28
23510,157.912
23520,158.581
23530,158.81
23540,158.358
23550,157.927
23560,157.801
23570,158.576
23580,158.608
23590,158.195
23600,158.186
23610,158.363
23620,158.572
23630,158.67
23640,158.196
23650,158.556
23660,158.505
23670,157.993
23680,158.209
23690,158.012
23700,158.59
23710,158.099
23720,158.606
23730,158.422
23740,158.926
23750,158.441
23760,158.803
23770,158.796
23780,158.257
23790,158.495
23800,158.724
23810,158.352
23820,158.518
23830,158.918
23840,158.656
23850,158.361
23860,158.765
23870,158.34
23880,159.076
23890,158.761
23900,158.405
23910,158.254
23920,158.657
23930,158.469
23940,158.665
23950,158.297
23960,159.064
23970,158.773
23980,158.6
23990,158.412
24000,158.766
24010,158.649
24020,159.034
24030,159.268
24040,158.33
24050,158.292
24060,158.455
24070,158.982
24080,158.57
24090,158.415
24100,158.713
24110,158.724
24120,158.461
24130,158.749
24140,158.273
24150,158.678
24160,158.714
24170,158.195
24180,158.136
24190,158.437
24200,158.738
24210,158.317
24220,158.224
24230,158.617
24240,158.323
24250,158.504
24260,158.731
24270,158.76
24280,158.871
24290,158.269
24300,158.249
24310,157.858
24320,158.32
24330,157.974
